Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,NY,2019,"12        ",Male,17,Left-Handed,179,29,180,1,"Rail (Train/Tram/Subway)",50,.317,,Basketball,300,200,600,400,1000,1000,27.5,"Left foot",1010,1143,"Ring finger",April,Summer,No,No,Poultry,Water,"Mathematics and statistics",5,7,2,"Yes - broadband connection","In person",10,50,7,0,30,3,5,1,15,15,40,10,0,2,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Business person","Education/Youth development"
USA,NY,2019,"4         ",Female,14,Right-Handed,150cm,23cm,167cm,1,"Rail (Train/Tram/Subway)",30min,0.298,48,Swimming,1000,1000,800,500,0,1000,21cm,"Right foot",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2024,"11        ",Male,16,Right-Handed,178.5,22.88,183,2,"Rail (Train/Tram/Subway)",55,0.312,35,Swimming,1000,1000,1000,1000,700,750,22.86,"Right foot",78,80,"Ring finger",September,Summer,No,No,Meat,Water,"Mathematics and statistics",7,8,3,"Yes - broadband connection","Text messaging",250,250,20,4,3,5,4,1,2,3,6,0,5,2,Some,"Undergraduate degree","Rap/Hip hop","Super strength",Happy,Friend,Health
USA,NY,2019,"5         ",Male,10,Ambidextrous,146,22,142,1,Bus,12,7,20,None,985,986,1000,954,1000,1000,22,"Same length",70,70,"Same length",March,Winter,Yes,No,Soups,Water,"Computers and technology","8 ",4,6,"Yes - other","In person",0,0,60,0,5,6,0,2,0,0,0,4,0,20,Some,"Graduate degree","Rock and roll","Freeze time",Rich,Relative,"International aid"
USA,NY,2017,"12        ",Male,17,Right-Handed,177.8,27.3,162.6,1,Car,5,.342,42,Skateboarding/Rollerblading,1000,1000,1000,1000,500,800,27.3,"Same length",78.74,83.82,"Ring finger",June,Fall,No,No,Meat,Water,Art,6,8,3,"Yes - broadband connection","In person",2,0,12,3,6,14,2,0,30,3,25,3,4,5,"Very little","Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Environment
USA,NY,2019,"9         ",Male,14,Right-Handed,180cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2018,"12        ",Male,17,Right-Handed,173,25,179,2,Car,5,0.41,42,Soccer,898,786,856,845,316,668,25,"Same length",70,75,"Ring finger",March,Summer,No,No,Meat,Water,Other,6,8,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,30,5,0.5,3,2,12,2,4,1,4,4,1,3,"Very little","Undergraduate degree","Rap/Hip hop",Invisibility,Happy,"Coach or club leader",Health
USA,NY,2019,"9         ",Female,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,"12        ",Male,17,Right-Handed,180,27.6,196,1,Car,15,.31,33,Tennis,824,882,449,599,310,679,27.9,"Left foot",11.1,11.5,"Ring finger",April,Winter,Yes,No,Breads/Sandwiches,Coffee,"Mathematics and statistics",6,6,5,"Yes - other","Text messaging",440,440,12,9,20,4,2,9,0,10,11,0,20,4,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Teacher,Health
USA,NY,2013,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2018,"12        ",Female,17,Right-Handed,153,22,150,2,"Rail (Train/Tram/Subway)",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2015,"12        ",Female,17,Right-Handed,56,21,50,1,Car,30,.422,36,Dancing,973,984,642,444,12,28,21,"Same length",76,70,"Index finger",June,Summer,No,No,"No favorite",,Science,7,9,4,"Yes - broadband connection","Text messaging",36,42,10,2,6,4,3,0,0,2,1,3,1,9,Some,"Graduate degree",Techno/Electronic,Invisibility,Happy,"Community leader or elder","International aid"
USA,NY,2023,"12        ",Female,17,Left-Handed,164,23.5,177,2,Car,7,.406,37,Other,900,800,800,900,200,1000,23,"Right foot",92,98,"Ring finger",January,Fall,Yes,No,Seafood,"Soft drink (caffeinated)",Science,5,8,2,"Yes - other",,200,200,48,,,,,,,,,,,,,,,,,,
USA,NY,2019,"5         ",Male,11,Right-Handed,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2014,"6         ",Male,11,Right-Handed,143,56,133,2,Bus,7,753,48,Soccer,1000,1000,1000,1000,0,0,56,"Same length",7,4,"Index finger",October,Summer,Yes,No,Pizza/Pasta,Water,"Physical education",10,8,8,"Yes - other","In person",0,0,,,,,,4,,,,,,,"Very little","Graduate degree",Techno/Electronic,Fly,Famous,"Community leader or elder","Wildlife, animals"
USA,NY,2023,"12        ",Male,16,Right-Handed,179,28,187,2,Car,10,.325,35,Athletics,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2017,"6         ",Female,11,Right-Handed,144,23,141,1,"Rail (Train/Tram/Subway)",25,0.562,55,Gymnastics,100,800,600,500,1000,1000,22,"Right foot",60,70,"Ring finger",June,Summer,No,No,"No favorite",,Other,9,9,5,"Yes - other","Text messaging",20,300,30,1,,,,,,,,,,,,,,,,,
USA,NY,2024,"10        ",Male,16,Right-Handed,182,28,182,1,Walk,17,0.359,38,Tennis,348,332,444,283,144,310,28,"Same length",84,92,"Ring finger",October,Fall,No,No,Pizza/Pasta,Water,Geography,7,9,4,"Yes - other","In person",10,50,5,1,10,6,16,2,8,2,20,12,0,0,"Very little","Undergraduate degree",Pop,Invisibility,Happy,"Sports person","Education/Youth development"
USA,NY,2012,"6         ",Male,12,Right-Handed,164,22,144,1,Bus,40,0.356,66,Basketball,1000,1000,1000,1000,100,100,22,"Same length",7,5,,November,Summer,Yes,No,Pizza/Pasta,Juice,"Physical education",8,5,5,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",10,12,4,6,2,2,3,4,4,5,5,1,0,1,"A lot","Some college","Rap/Hip hop",Fly,Rich,"Musician or singer",Health
USA,NY,2016,"12        ",Female,17,Right-Handed,163,24,155,1,Car,12,.4,5,Dancing,80,85,75,75,50,30,23.5,"Right foot",70,75,"Index finger",June,Summer,Yes,No,Fruit,Water,Music,6.5,8,5,"Yes - other","Cell phone",200,400,8,1,22,26,7,0,50,200,25,1,0,7,"A lot","Graduate degree",Reggae,Telepathy,Happy,Relative,Environment
USA,NY,2011,"12        ",Male,17,Right-Handed,177,27,,1,Bus,15,0.234,31,Athletics,700,700,700,,400,400,28,"Left foot",96,100,"Ring finger",February,Summer,No,No,Meat,Water,"Physical education",5,6,4,"Yes - broadband connection","Text messaging",38,38,1,0,15,4,15,10,5,25,25,12,3,2,"A lot","Graduate degree",Gospel,Fly,Happy,"Religious figure","Wildlife, animals"
USA,NY,2016,"11        ",Female,16,Right-Handed,175,27.9,175,1,Car,5,0.441,36,Dancing,800,780,910,600,800,940,27.9,"Same length",86,77,"Index finger",December,Fall,No,No,Breads/Sandwiches,Water,Science,6.5,9,3,"Yes - broadband connection","Internet chat or instant messaging",30,40,3,1,10,10,1,0,15,10,20,5,15,1,Some,"Graduate degree",Other,Telepathy,Rich,Other,"Arts, culture, sports"
USA,NY,2022,"12        ",Female,17,Right-Handed,175,23,174,2,"Rail (Train/Tram/Subway)",45,0.365,37,Other,1000,1000,1000,1000,503,749,23,"Same length",92,99,"Ring finger",September,Fall,Yes,No,"No favorite",Water,"Mathematics and statistics",7,12,4,"Yes - broadband connection","Text messaging",20,10,8,0,5,6,3,10,5,8,10,0,0,0,"A lot","Graduate degree",Pop,Telepathy,Healthy,Relative,"Wildlife, animals"
USA,NY,2019,"8         ",Female,13,Right-Handed,166,25,155,1,Car,5,0.472,51,Soccer,727,647,658,679,257,439,25,"Left foot",65,70,"Ring finger",June,Summer,Yes,No,Pizza/Pasta,Milk,"Mathematics and statistics",8,9,4,"Yes - dial-up connection","In person",36,39,6,1,21,15,10,2,5,5,5,10,7,7,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,NY,2023,"12        ",Male,18,Right-Handed,,,,2,"Rail (Train/Tram/Subway)",70,.532,40,Soccer,754,599,561,642,845,861,,"Right foot",,,"Same length",March,Summer,No,No,Poultry,Water,History,7,10,4,"Yes - broadband connection","Internet chat or instant messaging",13,22,4,1,3,7,3,1,40,2,45,7,0,4,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Healthy,"Sports person","International aid"
USA,NY,2016,"12        ",Male,19,Right-Handed,168,2.54,,2,Boat,"5 ",.371,56,Cycling,1000,1000,1000,1000,1000,1000,2.54,"Same length",1,1,"Index finger",May,Spring,Yes,No,Poultry,Water,"Social studies",6,9,3,"Yes - broadband connection","Text messaging",5,5,5,1,10,5,5,3,12,1,9,24,14,1,Some,"Graduate degree",Other,"Freeze time",Healthy,"Musician or singer","International aid"
USA,NY,2016,"11        ",Female,17,Right-Handed,165,22,,1,Car,10,,,Swimming,1000,500,500,500,10,100,21,"Right foot",81,85,"Ring finger",December,Fall,Yes,No,Meat,Water,Science,6,9,4,"Yes - broadband connection","Internet chat or instant messaging",20,30,4,0,12,6,7.5,0,6,6,6,0,0,4,"A lot","Undergraduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,NY,2018,"11        ",Female,16,Right-Handed,63,24,164,1,"Rail (Train/Tram/Subway)",30,0.29,0.49,Basketball,800,950,999,998,1000,1001,24,"Same length",33,35,"Ring finger",November,Fall,Yes,No,Meat,Other,"Physical education",8,12,4,"Yes - other","Text messaging",40,40,6,2,5,1,0,0,10,10,10,3,0,0,Some,"Graduate degree",,Invisibility,Rich,Relative,Health
USA,NY,2022,"11        ",Female,16,Right-Handed,166,27,164,2,Car,45,0.408,43,Tennis,1000,1000,1000,1000,400,600,27,"Same length",80,70,"Index finger",March,Spring,No,No,Pizza/Pasta,Juice,English,5,"7 to ",5,"Yes - broadband connection","Text messaging",50,40,21,21,21,,21,,21,21,21,21,,,"A lot","Undergraduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person","Wildlife, animals"
USA,NY,2019,"5         ",Male,12/11,Right-Handed,4CM,22CM,141CM,3,Bus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2013,"8         ",Female,13,Right-Handed,149,15,150,2,Bus,30,0.297,39,Other,600,500,600,700,400,100,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2011,"12        ",Male,17,Right-Handed,163,24,,2,Bus,20,0.374,,"Martial Arts",600,600,700,,900,1000,26,"Left foot",95,102,"Ring finger",March,Summer,No,No,Meat,"Soft drink (caffeinated)",Science,7,5,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,6,2,1,5,3,2,3,6,2,6,2,0,2,Some,"Graduate degree",Other,"Freeze time",Happy,Relative,Health
USA,NY,2019,"5         ",Male,,Left-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,"10        ",Female,15,Right-Handed,175,10,,2,"Rail (Train/Tram/Subway)",45,.7,35,Walking/Hiking,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2016,"12        ",Female,17,Right-Handed,160,21,160,2,"Rail (Train/Tram/Subway)",45,.432,55,Athletics,900,700,900,1000,100,400,20.5,"Right foot",93,96,"Ring finger",January,Summer,Yes,No,Pizza/Pasta,Water,Science,4,11,4,"Yes - other","Cell phone",0,2,12,0,24,20,10,0,48,48,72,0,0,0,"A lot","Graduate degree",Pop,"Freeze time",Happy,"Doctor or nurse",Health
USA,NY,2019,"5         ",,11,,64,64,64,100,Bus,30,20,30,Basketball,0,1000,1000,1000,0,1000,37,"Same length",Same,Same,"Same length",February,Summer,Yes,Yes,Vegetables,"Energy drink","Computers and technology",12,0,3,"Yes - dial-up connection","Internet chat or instant messaging",5,12,1,4,2,1,0,5,5,5,2,3,0,2,Some,"High school","Rap/Hip hop","Super strength",Healthy,Actor,"Arts, culture, sports"
USA,NY,2018,"12        ",Female,18,Right-Handed,165,23,162,2,"Rail (Train/Tram/Subway)",52,0.432,30,Tennis,0,0,0,0,1000,1000,23.3,,83,89,"Ring finger",May,Spring,No,No,Soups,Water,"Mathematics and statistics",7,9,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,52,1,10,1,14,4,1,1,20,0,0,00,Some,"High school",Pop,Telepathy,Rich,"Business person","International aid"
USA,NY,2014,"6         ",Female,12,Right-Handed,162,24,155,2,Bus,20,1.048,45,Other,500,300,700,800,500,500,25,"Left foot",7,6,"Index finger",May,Summer,No,Yes,Other,Water,Languages,8,10,4,"Yes - broadband connection","Text messaging",30,10,4,1,5,12,12,7,3,3,4,2,0,2,,,,,,,
USA,NY,2021,"12        ",Male,17,Right-Handed,128,28,128,1,"Rail (Train/Tram/Subway)",30,.359,74,Baseball/Softball,800,900,800,800,150,400,28,,80.5,80,"Index finger",June,Summer,Yes,No,Meat,Water,"Physical education",6,8,4,"Yes - broadband connection","In person",200,150,15,10,21,3,12,5,12,10,12,6,0,6,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Sports person","Wildlife, animals"
USA,NY,2024,"12        ",Male,17,Right-Handed,179,28,193,1,"Rail (Train/Tram/Subway)",21,0.592,33,Other,642,792,744,672,432,854,28,"Same length",110,110,"Same length",August,Fall,No,No,Poultry,Tea,English,2,1,3,"Yes - broadband connection","Text messaging",45,23,4,34,12,27,1,45,26,56,35,0,0,6,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,Friend,"Education/Youth development"
USA,NY,2015,"6         ",Female,11,Right-Handed,145,20,136,1,Car,8,0.529,44,"Hockey (Ice)",1000,1000,1000,1000,800,800,20,"Same length",8,8,"Same length",September,Summer,No,No,Other,Water,Science,6,8,4,"Yes - other","In person",0,0,4,1,1,8,6,1,0,0,2,2,0,1,None,"Some college",Pop,"Super strength",Healthy,Other,"Wildlife, animals"
USA,NY,2017,"12        ",Male,17,Left-Handed,187,26,187.5,2,Bus,45,0.272,44,Other,0,0,100,250,1000,1000,25.5,"Right foot",100,100,"Same length",August,Summer,No,No,Meat,Milk,"Computers and technology",7,7,4,"Yes - broadband connection","Text messaging",20,20,5,0,10,3,3,10,10,8,20,2,10,1,None,"Graduate degree",Techno/Electronic,"Freeze time",Rich,"Business person","Education/Youth development"
USA,NY,2016,"12        ",Female,"16 ",Right-Handed,171,24,170,1,"Rail (Train/Tram/Subway)",40,0.427,39,Baseball/Softball,594,508,326,455,166,16,24,"Same length",9.6,10.3,"Ring finger",March,Fall,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",5,10,4,"Yes - broadband connection","Text messaging",22,53,30,2,25,10,5,10,15,20,40,35,2,20,"A lot","Graduate degree",Pop,Fly,Happy,Relative,"Education/Youth development"
USA,NY,2019,"12        ",Female,16,Right-Handed,67,22.5,25,2,Bus,14,0.708,43,Other,800,700,700,700,600,900,22,"Right foot",112.5,84.75,"Ring finger",November,Winter,Yes,No,"Rice/Noodle dishes","Energy drink",English,3,5,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,40,4,2,20,3,2,15,20,1,24,0,0,2,"A lot","Graduate degree",Other,"Freeze time",Rich,Relative,"International aid"
USA,NY,2011,"12        ",Female,17,Right-Handed,175,23,169,2,Car,7,0.325,,Soccer,262,610,251,,989,968,23,"Same length",85,85,"Same length",March,Summer,,Yes,Breads/Sandwiches,Water,"Social studies",6.5,10,7,"Yes - broadband connection","In person",50,50,35,2,20,75,2,0,7,4,7,2,6,3,"A lot","Graduate degree","Punk rock",Fly,Happy,Relative,Health
USA,NY,2023,"10        ",Male,16,Right-Handed,,,,2,"Rail (Train/Tram/Subway)",40,.7,52,Running/Jogging,500,600,200,800,1000,1000,,,,,,January,Fall,No,No,Meat,Water,Science,8,10,4,"Yes - broadband connection","Text messaging",50,100,6,8,20,15,10,20,15,15,48,4,0,10,Some,"Graduate degree",Techno/Electronic,Invisibility,Rich,"Sports person","International aid"
USA,NY,2015,"11        ",Female,16,Right-Handed,160,24,160,1,Bus,25,0.406,39,Walking/Hiking,893,850,770,770,390,305,24,"Same length",72,77,"Ring finger",July,Spring,No,No,Breads/Sandwiches,Tea,"Mathematics and statistics",7,8,5,"Yes - broadband connection","Cell phone",35,35,24,6,15,35,5,2,20,70,20,6,0,5,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,"International aid"
USA,NY,2023,"12        ",Female,17,Right-Handed,166,25,162,1,Car,7,0.316,26,Tennis,1000,700,1000,700,400,700,24,"Right foot",72,78,"Ring finger",June,Fall,Yes,No,"Rice/Noodle dishes",Water,Music,7,9,7,"Yes - broadband connection","Internet chat or instant messaging",59,113,5,1,3,7,8,5,9,15,40,6,0,3,Some,"Graduate degree","Punk rock","Super strength",Healthy,Friend,Environment
USA,NY,2018,"10        ",Male,16,Right-Handed,175,29,190,3,"Rail (Train/Tram/Subway)",50,0.421,50,Soccer,643,432,700,678,921,950,29,"Same length",84,86,"Ring finger",March,Summer,Yes,No,Desserts,Tea,Music,6,10,3,"Yes - other","In person",20,80,2,1,30,3,3,0,8,2,15,3,0,2,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,Health
USA,NY,2019,"10        ",Male,16,Right-Handed,185.4,10,185,2,"Rail (Train/Tram/Subway)",45,0.209,36,Other,620,626,535,567,1000,1000,25.4,"Same length",80,84,"Ring finger",November,Summer,No,No,Meat,Water,Other,5,8,4,"Yes - broadband connection","In person",50,50,7.5,.1,14,1-6,5-6,5-7,7,5-7,28,0,0,.5,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,Relative,Religious
USA,NY,2014,"12        ",Male,17,Right-Handed,170,,,1,Bus,25,0.654,46,Walking/Hiking,700,500,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2018,"12        ",Female,18,Right-Handed,155,22,147.5,1,"Rail (Train/Tram/Subway)",45,0.539,46,Soccer,898,898,898,898,674,620,22,"Same length",90,90,"Same length",May,Summer,Yes,No,Meat,Water,"Physical education",6,10,4,"Yes - broadband connection","In person",50,50,15,1,0,2,4,1,7,2,10,15,10,1,Some,"Graduate degree",Pop,"Super strength",Happy,Friend,Environment
USA,NY,2019,"5         ",Female,10,Right-Handed,,,,,Bus,1hr,1,68,"Football (American)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2019,"12        ",Female,17,Right-Handed,162,24,163,3,"Rail (Train/Tram/Subway)",40,0.571,46,Walking/Hiking,9000,9000,5000,8000,10000,10000,24,"Same length",95,100,"Ring finger",June,Summer,No,No,Meat,,"Mathematics and statistics",8,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",4,5,0,0,8,5,,,,,,,,,Some,"Graduate degree",Classical,Invisibility,Healthy,"Business person","Wildlife, animals"
USA,NY,2016,"12        ",Female,23,Right-Handed,5.3,24,60,3,Car,10,0.851,52,Dancing,500,0,1000,500,1000,1000,24.5,"Left foot",60,70,"Same length",October,Summer,No,No,Meat,Coffee,Music,6,6,3,"Yes - broadband connection","Cell phone",50,50,2,2,3,2,0,1,3,1,1,4,8,3,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Rich,"Business person",Health
USA,NY,2019,"5         ",Female,10,Right-Handed,138,22,147,1,Bus,5,0.756,49,"Football (American)",1000,1000,1000,1000,0,0,21,"Right foot",8,6,"Index finger",August,Summer,No,No,Soups,,Music,10,8,3,"Yes - broadband connection",Telephone,2,1,0,0,1,3,3,1,0,0,2,2,2,2,Some,"Graduate degree",Pop,Invisibility,Healthy,Other,Health
USA,NY,2022,"11        ",Male,16,Right-Handed,195.5,31,203,3,Walk,31,.32,47,Soccer,882,791,738,743,235,829,31.5,"Left foot",21.9,21.4,"Index finger",March,Fall,No,No,Meat,Water,"Physical education",8,7,4,"Yes - other","Internet chat or instant messaging",270,350,30,,,,,,,,,,,,,,,,,,
USA,NY,2016,"12        ",Male,16,Right-Handed,177,26,174,2,"Rail (Train/Tram/Subway)",35,.384,11,Basketball,1000,1000,1000,1000,500,850,26,"Same length",140,120,"Index finger",September,Fall,Yes,No,Meat,Water,Science,5,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,130,45,3,10,4,40,0,90,80,130,9,0,7,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Musician or singer","International aid"
USA,NY,2015,"6         ",Female,11,Right-Handed,141,21,65,3,Car,3,0.423,79,Walking/Hiking,1000,973,1000,941,690,797,21,"Same length",74,70,"Index finger",November,Fall,No,No,"No favorite",Water,Art,9,7,9,"Yes - broadband connection","Cell phone",0,0,6,0,1,7,5,0,0,0,0,4,0,3,Some,"Some college",Country,Fly,Healthy,Relative,"Wildlife, animals"
USA,NY,2019,"10        ",Male,15,Right-Handed,175,26,198,3,"Rail (Train/Tram/Subway)",90,0.414,34,Basketball,1000,750,750,750,1000,1000,26,"Same length",50,50,"Ring finger",July,Summer,No,No,"No favorite",Water,History,8,6,5,"Yes - broadband connection","Internet chat or instant messaging",10,20,40,0.5,18,72,14,72,2,0.5,72,10,0,0,Some,"Graduate degree",Other,Invisibility,Happy,Relative,Health
USA,NY,2018,"11        ",Male,18,Right-Handed,57,8,184.4,2,"Rail (Train/Tram/Subway)","55 ",0.082,47,Baseball/Softball,75,1000,1000,1000,455,481,8,"Same length",6,6,"Same length",January,Winter,Yes,No,"No favorite",,Art,6,6,3,"Yes - other","Cell phone",2,45,24,1,1,24,24,1,1,1,1,1,1,1,Some,"Some college","Rap/Hip hop","Freeze time",Happy,"Sports person",Health
USA,NY,2019,"12        ",Male,25,Right-Handed,173,27,80,2,Car,25,0.305,43,Other,1000,1000,500,1000,600,1000,27,"Same length",76,78,"Ring finger",October,Fall,No,No,Other,Water,"Mathematics and statistics",8,6,5,"Yes - broadband connection","Internet chat or instant messaging",5,7,2,78,5,3,0,35,5,2,4,3,25,5,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Religious
USA,NY,2017,"12        ",Female,18,Ambidextrous,174,25,175,4,"Rail (Train/Tram/Subway)",25,.45,42,Tennis,765,635,600,600,700,900,25,"Same length",90,97,"Ring finger",May,Spring,Yes,No,Meat,Water,Music,7.5,9,4,"Yes - broadband connection","Text messaging",20,15,10,2,6,20,6,3,14,36,40,28,3,4,Some,"Graduate degree",Pop,Fly,Happy,"Musician or singer",Health
USA,NY,2018,"12        ",Female,17,Right-Handed,147,20,146,3,"Rail (Train/Tram/Subway)",45,0.405,48,Swimming,551,567,631,706,786,909,20,"Same length",81,83,"Ring finger",November,Winter,Yes,No,Seafood,Water,"Mathematics and statistics",7,12,4,"Yes - broadband connection","Text messaging",200,300,20,0,2,7,3,0,20,32,10,5,10,3,Some,"Graduate degree",Pop,"Freeze time",Happy,Relative,Religious
USA,NY,2011,"5         ",Male,10,Right-Handed,140,20,138,1,Bus,20,0.378,62,Basketball,11,64,75,,1000,1000,20,"Left foot",80,70,"Index finger",July,Summer,No,No,Meat,Water,"Physical education",7,7,4,"Yes - broadband connection","In person",0,0,10,,,,,,,,,,,,,,,,,,
USA,NY,2023,"11        ",Female,16,Right-Handed,167,20,,2,Bus,45,0.443,40,Running/Jogging,1000,155,11,1000,1000,1000,,,,,,September,Spring,No,Yes,Meat,Water,English,6,9,2,"Yes - broadband connection","Text messaging",3,3,10,2,5,3,0,1,7,1,10,6,0,0,"A lot","High school","Rap/Hip hop",Telepathy,Rich,Actor,"Wildlife, animals"
USA,NY,2023,"12        ",Female,,Right-Handed,149.8,,,3,"Rail (Train/Tram/Subway)",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2015,"7         ",Female,12,Right-Handed,161,27,150,1,Bus,15,0.517,48,Other,1000,100,1000,1000,200,550,28,"Left foot",70,65,"Index finger",November,Summer,No,No,"No favorite","Soft drink (caffeinated)","Physical education",8,10,4,"Yes - broadband connection","Internet chat or instant messaging",0,0,3,,,,,,,,,,,,,,,,,,
USA,NY,2021,"12        ",Female,17,Right-Handed,163,26,163,2,"Rail (Train/Tram/Subway)",55,.424,29,Athletics,100,100,250,100,250,250,24,"Right foot",73,76,"Ring finger",November,Fall,Yes,No,Fruit,Water,Music,6.5,8,4,"Yes - broadband connection","Text messaging",75,75,8,10,10,8,5,0,10,8,50,5,10,8,Some,"Graduate degree",Pop,"Super strength",Healthy,"Business person",Health
USA,NY,2014,"12        ",Female,17,Right-Handed,163,8,42,1,Car,12,.493,86,Bowling,500,500,1000,1000,100,1000,8,"Same length",70,68,"Index finger",July,Winter,Yes,No,Desserts,Water,History,6,10,4,"Yes - other","Text messaging",200,200,5,4,3,3,15,0,5,4,4,4,8,1,"A lot","Graduate degree",Country,Fly,Rich,Relative,Health
USA,NY,2018,"11        ",Male,16,Right-Handed,172.2,26,169,2,Walk,3,.335,45,Basketball,,,,,,,27,"Left foot",10,10,"Same length",December,Fall,No,No,Poultry,Water,Art,6,12,2,"Yes - broadband connection","In person",35,40,12,,,,,,,,,,,,,,,,,,
USA,NY,2022,"10        ",Female,15,Right-Handed,166,19,130,2.5,Car,45,.325,43,Skateboarding/Rollerblading,904,749,444,412,219,385,19,"Same length",,,"Index finger",May,Fall,Yes,No,"Rice/Noodle dishes",Juice,Music,3,10,4,"Yes - other","Internet chat or instant messaging",100,100,7,3,20,5,0,5,10,35,60,2,0,2,"A lot","Undergraduate degree",Other,"Freeze time",Rich,"Musician or singer",Environment
USA,NY,2017,"12        ",Female,17,Right-Handed,171,22.5,170,1,Car,5,0.331,48,Athletics,1000,1000,898,797,701,898,23,"Same length",70,62,"Index finger",December,Winter,Yes,No,Seafood,Water,Science,7,10,5,"Yes - broadband connection","In person",,,8,2,5,2,14,0,14,,3,4,9,1,Some,"Graduate degree",Pop,Fly,Rich,"Business person",Environment
USA,NY,2017,"6         ",Male,11,Right-Handed,152,24,149,1,Walk,12,357,46,"Football (American)",750,550,50,50,900,1000,25,"Left foot",75,70,"Index finger",October,Summer,No,No,"No favorite",Water,"Mathematics and statistics",9,12,3,"Yes - other","Cell phone",0,0,0,1,50,15,5,100,3,1,15,4,0,4,"A lot","Graduate degree",Jazz,Invisibility,Rich,Politician,"Wildlife, animals"
