Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,AK,2020,"12        ",Male,17,Right-Handed,183,25,185,1,Car,10,0.352,39,Basketball,800,500,900,1000,100,1000,24,"Right foot",60,80,"Ring finger",March,Summer,Yes,No,Poultry,Juice,"Physical education",6,8,4,"Yes - other","In person",30,50,5,3,3,4,2,5,1,2,4,1,0,1,"Very little",Other,"Rap/Hip hop",Invisibility,Rich,"Sports person",Environment
USA,AK,2023,"12        ",Male,16,Left-Handed,175,26,,3,Bus,15,.280,38,"Martial Arts",1000,706,1000,374,1000,1000,27,"Left foot",10,11,"Ring finger",May,Summer,No,No,Meat,Water,"Mathematics and statistics",6,12,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,50,1,1,1,1,4,0,0,1,15,3,0,1,None,"Graduate degree","Rap/Hip hop",Telepathy,Rich,"Musician or singer",Environment
USA,AK,2015,"11        ",Female,17,Right-Handed,167.1,22.5,154,2,Car,32,.447,34,Walking/Hiking,1000,770,225,813,50,50,23.5,"Left foot",64,68,"Ring finger",August,Summer,Yes,No,"Rice/Noodle dishes",Water,History,6,8,4,"Yes - broadband connection","Text messaging",200,250,5,1,14,10,2,0,10,7,3,14,30,7,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,"Doctor or nurse",Health
USA,AK,2021,"11        ",Female,15,Right-Handed,157.4,,,2,Walk,10-15,.977,57,Other,1000,100,100,100,10,8,,,75,65,"Index finger",April,Fall,Yes,No,"No favorite",Water,"Physical education",6,6,4,"Yes - other","Text messaging",64,103,2-3,1,1,.30,1,2,.15,3,.30,1,2,2,Some,Other,Other,Telepathy,Happy,Relative,Health
USA,AK,2024,"12        ",Male,17,Right-Handed,177,30,178,1,Bus,25,.318,44,"Football (American)",1000,700,800,700,500,700,31,"Left foot",,,"Index finger",December,Fall,Yes,No,Meat,"Soft drink (caffeinated)",History,5-6,7-9,3,"Yes - other","Text messaging",20,20,2,0,1,2,3,4,4,1,6,1,0,3,"Very little","Some college",Other,"Freeze time",Rich,Other,Health
USA,AK,2024,"12        ",Female,17,Right-Handed,163,23,157,2,Car,27,.319,38,Soccer,840,230,449,647,1000,645,22.5,"Right foot",75,80,"Ring finger",April,Fall,Yes,No,Meat,Water,English,5,7,4,"Yes - broadband connection","Text messaging",160,298,5,.5,8,12,10,8,7,12,10,5,15,9,Some,"Graduate degree",Country,Fly,Healthy,Other,"Wildlife, animals"
USA,AK,2016,"12        ",Male,18,Right-Handed,180,24,170,2,Car,8,.716,39,"Football (American)",1000,1000,1000,1000,100,100,24.5,"Left foot",74,72,"Index finger",March,Winter,Yes,No,Poultry,Water,"Mathematics and statistics",6,8,4,"Yes - broadband connection","Text messaging",200,195,8,1,6,3,0,1,1,49,2,3,20,1,Some,"Graduate degree",Other,Telepathy,Happy,Relative,"Wildlife, animals"
USA,AK,2016,"12        ",Female,16,Right-Handed,170,25,170,2,Car,11,.315,43,Skateboarding/Rollerblading,1000,850,800,900,400,600,25,"Same length",100,105,"Ring finger",August,Spring,No,No,Pizza/Pasta,Water,History,8,8,3,"Yes - other","In person",60,100,20,1,12,10,2,2,3.5,7,10,15,17,3.5,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Health
USA,AK,2024,"12        ",Male,18,Right-Handed,180,27,165,2,Car,15,.349,48,"Hockey (Field)",187,0,775,203,1000,1000,27,"Same length",90,80,"Index finger",October,Fall,No,No,Pizza/Pasta,Water,"Physical education",7,8,2,"Yes - broadband connection","Internet chat or instant messaging",200,210,15,1,5,3,15,2,10,4,7,3,20,5,Some,"Graduate degree","Rock and roll",Invisibility,Rich,Other,Health
USA,AK,2021,"11        ",Female,16,Right-Handed,165.1,24,,1,Car,15,0.654,62,"Football (American)",1000,1000,1000,1000,1000,1000,23,"Right foot",70,70,"Same length",September,Winter,Yes,No,Salads,"Energy drink","Physical education",8,7,6,"Yes - other","Cell phone",20,25,4,1,2,2,1,3,3,8,3,7,0,3,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,Relative,"Wildlife, animals"
USA,AK,2017,"12        ",Male,17,Right-Handed,156,27,191,1,Car,10,0.361,36,"Football (American)",1000,500,1000,400,100,1000,28,"Left foot",90,82,"Index finger",November,Summer,No,No,Pizza/Pasta,Milk,"Physical education",5,7,8,"Yes - other","Internet chat or instant messaging",10,13,12,2,2,20,12,15,20,15,20,8,0,10,Some,"Graduate degree","Rap/Hip hop",Invisibility,Rich,Other,"Education/Youth development"
USA,AK,2023,"12        ",Female,17,Right-Handed,157.5,23.5,,3,Car,10,0:608,64,None,1000,800,950,1000,800,950,23.5,,,,"Ring finger",June,Summer,No,No,Other,Other,"Physical education",10,6,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",alot,alot,5,15,3,0,0,4,10,5,12,7,0,0,"A lot","Graduate degree",Other,Fly,Rich,Friend,Religious
USA,AK,2024,"12        ",Female,17,Right-Handed,180,26.5,174,1,Car,4,0.342,51,Other,845,647,348,487,813,727,25.5,"Right foot",80,90,"Ring finger",July,Fall,Yes,No,Seafood,Water,Music,7,11,2,"Yes - broadband connection","Internet chat or instant messaging",20,25,7,0,1,2,4,0,8,2,8,0,8,1,"Very little","Graduate degree",Pop,Fly,Happy,Friend,Health
USA,AK,2016,"12        ",Female,17,Right-Handed,156,21,152,1,Car,5,0.479,43,Basketball,829,914,508,594,947,936,21,"Same length",60,60,"Same length",June,Summer,No,No,Pizza/Pasta,Tea,Science,6,11,7,"Yes - other","In person",30,45,25,0,15,20,10,0,7,7,5,5,6,5,Some,"Graduate degree",Pop,Telepathy,Happy,"Doctor or nurse",Health
USA,AK,2024,"12        ",Male,17,Right-Handed,5'10,25,182,2,Bus,20,0.472,53,Dancing,497,1000,1000,235,155,1000,25,"Same length",,,"Ring finger",November,Fall,No,No,Meat,Water,Music,2,17,10,"Yes - other","Text messaging",1,8,2,0,5,2,0,3,4,2,24,6,0,12,"A lot","Graduate degree",Pop,"Freeze time",Healthy,"Musician or singer",Environment
USA,AK,2016,"11        ",Male,17,Right-Handed,180,29,190,1,Car,10,0.319,44,Basketball,1000,500,0,500,0,0,28,"Right foot",8.5,9,"Ring finger",March,Spring,No,No,Other,Water,English,6,9,6,"Yes - other","Text messaging",80,100,10,100,10,10,100,8,10,168,160,50,18,10,"Very little",Other,Other,"Super strength",Happy,,Other
USA,AK,2017,"12        ",Male,16,Right-Handed,177,27,186,1,Car,7,.393,40,"Football (American)",1000,1000,1000,1000,0,0,27,"Same length",76,76,"Same length",September,Summer,No,No,Poultry,Water,Science,7,8,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",25,50,10,21,2,24,20,21,30,30,30,2,0,5,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person",Environment
USA,AK,2020,"12        ",Female,18,Right-Handed,167,21,,1,Car,6,0.528,48,Soccer,1000,950,900,1000,820,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2021,"11        ",Female,15,Right-Handed,172,24,140,1,Bus,"10 ",0.627,48,Dancing,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2023,"12        ",Male,18,Right-Handed,1.82,26.67," 1.77",2,Car,18,.312,40,Soccer,500,500,"1,000","1,000","1,000","1,000",26.67,"Same length",106.6,121.9,"Ring finger",August,Summer,No,No,Pizza/Pasta,Water,Other,6,13,5,"Yes - broadband connection","Internet chat or instant messaging",524,765,0,2,1,0,4,0,7,3,2,0,6,1,"Very little","Graduate degree",Other,Invisibility,Rich,"Sports person","Wildlife, animals"
USA,AK,2021,"11        ",Male,15,Right-Handed,168,24,,1,Bus,10,.353,35,None,508,583,578,561,251,262,24,"Same length",63,61,"Index finger",,Summer,No,No,Breads/Sandwiches,Milk,Other,4-8,4-8,6,"Yes - broadband connection","In person",5,10,63,<1,1-2,<1,1-2,1-1,1-2,<1,1-2,0,2,2,"Very little","High school","Rap/Hip hop",Invisibility,Rich,Friend,Other
USA,AK,2023,"12        ",Female,17,Right-Handed,152,23.2,145,2,Car,20,0.918,67,None,1000,1000,1000,1000,0,0,23.1,"Right foot",73,99,"Ring finger",October,Summer,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",5,10,3,"Yes - other","Internet chat or instant messaging",300,375,0,,,,,,,,,,,,,,,,,,
USA,AK,2016,"12        ",Female,17,Right-Handed,151,23,141,2,Bus,10,0.409,32,None,1000,1000,1000,1000,1000,1000,22,"Same length",85,90,"Ring finger",June,Fall,No,No,"No favorite",Water,Other,8,10,7,"Yes - other","Text messaging",0,0,3,0,3,48,0,3,84,12,24,84,0,36,Some,"Graduate degree","Rap/Hip hop",Telepathy,Rich,Relative,Health
USA,AK,2018,"12        ",Male,17,Right-Handed,164,21.5,160,2,Car,7,0.291,38,Other,1000,1000,1000,1000,250,1000,21.5,"Same length",7,6,"Index finger",January,Summer,Yes,No,Meat,,"Physical education",6,8,6,"Yes - other","Text messaging",3,3,0,2,2,3,1.5,1.5,2,2.5,2.5,1.5,8,1.5,Some,Other,Techno/Electronic,Invisibility,Healthy,Relative,Environment
USA,AK,2023,"12        ",Male,16,Right-Handed,170,30,170,4,Bus,15,0.726,0.786,Other,999,998,1000,500,600,750,26,"Left foot",91mm,104mm,"Ring finger",August,Summer,Yes,No,Pizza/Pasta,Water,Art,5,12,7,"Yes - broadband connection","In person",5,7,80,10,1,4,1,100,9,1,100,2,N/A,1,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Rich,Relative,Health
USA,AK,2018,"12        ",Female,16,Right-Handed,160,25,154,2,Bus,35,0.696,50,Other,316,225,332,422,524,802,25,"Same length",70,65,"Index finger",March,Summer,Yes,No,Seafood,Water,Music,7,9,2,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",60,67,0,0,5,2,0,0,12,10,12,6,0,2,Some,"Some college",Other,Fly,Happy,,"Arts, culture, sports"
USA,AK,2023,"12        ",Female,16,Right-Handed,5'6,26.5,175cm,3,Car,5-10,0.58,48,Basketball,1000,1000,1000,1000,380,380,26.5,"Same length",110mm,110mm,"Same length",March,Fall,No,No,"Rice/Noodle dishes",Water,"Physical education",6-9,10+,2,"Yes - broadband connection","In person",10-15,"10 ",10,"2 1/2",2,10,10,0,10,"1 1/2",10+,10,0,10+,Some,"High school","Rhythm and blues (R&B)",Telepathy,Happy,"Religious figure",Environment
USA,AK,2016,"12        ",Male,16,Right-Handed,158,4,161,2,Car,5,0.394,33,Other,877,684,695,636,214,1000,24,"Same length",75,80,"Ring finger",April,Summer,No,,Meat,Juice,"Physical education",6,9,8,"Yes - dial-up connection","Text messaging",357,800,2,1,4,3,6,8,6,4,24,4,10,4,Some,"Graduate degree","Rhythm and blues (R&B)","Super strength",Healthy,Relative,Environment
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2021,"11        ",Female,16,Right-Handed,167,,,2,Car,15,0.374,53,Running/Jogging,759,636,497,273,80,305,,,,,,November,Fall,No,No,Meat,Water,English,7,8-9,5,"Yes - other","Text messaging",idk,"a lot",2,0,0,3-6,5,1,5,"a lot",14,1-2,10,12,Some,"High school","Heavy metal",Invisibility,Rich,"Musician or singer","International aid"
USA,AK,2024,"12        ",Male,16,Right-Handed,163,21,161,1,Car,7,",409",46,Skateboarding/Rollerblading,800,700,1000,600,700,700,20,"Right foot",79,76,"Index finger",February,Fall,Yes,No,Breads/Sandwiches,Water,Art,6,8,2,"Yes - broadband connection","Text messaging",300,350,15,15,2,0,5,1,4,15,10,15,0,2,Some,"Graduate degree","Rock and roll",Fly,Healthy,Friend,"International aid"
USA,AK,2024,"12        ",Female,18,Right-Handed,157,23,154,5,Walk,13,0.408,83,Dancing,1000,1000,829,642,219,444,23,"Same length",95,80,"Index finger",April,Summer,Yes,No,"Rice/Noodle dishes",Juice,Science,5,12,6,"Yes - broadband connection","In person",20,70,0,.5,11,0,0,0,8,.5,0,0,24,20,Some,"Graduate degree",Jazz,Fly,Happy,Relative,"International aid"
USA,AK,2017,"12        ",Female,18,Right-Handed,65,41,65,1,Car,5,.765,53,Walking/Hiking,1000,850,1000,1000,450,450,41,"Same length",80,70,"Ring finger",July,Summer,No,No,Desserts,Water,Science,8,6,4,"Yes - other","Text messaging",50,50,142,35,0,58,21,0,35,84,0,21,21,14,Some,"Graduate degree",Country,Invisibility,Happy,Relative,Health
USA,AK,2016,"12        ",Female,17,Right-Handed,164,24.5,167,2,Car,5,.34,36,Tennis,615,567,487,385,818,198,25,"Left foot",105,110,"Ring finger",November,Fall,Yes,No,Desserts,Tea,"Mathematics and statistics",5,8,3,"Yes - other","Text messaging",200,200,3,2,15,10,6,0,5,5,3,20,20,10,"A lot","Graduate degree",Other,Telepathy,Happy,Actor,"Wildlife, animals"
USA,AK,2021,"11        ",Male,17,Right-Handed,,,,1,Car,15,,,Skateboarding/Rollerblading,,,,,,,,,,,"Ring finger",September,Summer,No,No,"No favorite",Juice,Science,5,12,3,"Yes - other","In person",,,,,,,,,,,,,,,"A lot",,,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,AK,2023,"12        ",Female,16,Right-Handed,161,22.0,150,1,Car,8,.428,43,Other,1000,850,950,900,500,700,22.6,"Left foot",8.5,6.3,"Index finger",February,Spring,Yes,No,Fruit,Water,Art,9,10,4,"Yes - broadband connection","Text messaging",100,200,18,4,7,20,2,1,8,20,19,10,5,5,"Very little","Graduate degree",Other,Invisibility,Healthy,Friend,Environment
USA,AK,2016,"12        ",Female,17,Left-Handed,166,25,162,1,Car,7,0.552,38,Soccer,1000,800,900,700,0,100,24,"Right foot",9,9,"Same length",October,Fall,Yes,No,"No favorite",Water,"Physical education",7,9,4,"Yes - other","Text messaging",20,20,5,1,2,5,20,10,1,3,4,8,30,10,Some,"Graduate degree",Pop,"Freeze time",Happy,"Sports person","Wildlife, animals"
USA,AK,2021,"11        ",Male,16,Right-Handed,178,25,,1,Car,5,.368,52,"Hockey (Field)",1000,900,600,700,700,700,26,"Left foot",85,90,"Ring finger",December,Winter,No,No,Meat,Water,Science,6,8,6,"Yes - other","Text messaging",50,70,10,1,4,7,10,4,10,20,10,5,30,1,"Very little","Undergraduate degree","Rap/Hip hop",Invisibility,Rich,"Business person",Environment
USA,AK,2016,"11        ",Male,17,Left-Handed,160,25.5,165,2,Car,10,0.338,37,Other,900,900,900,900,100,1000,26,"Left foot",80,75,"Ring finger",November,Fall,No,No,Poultry,"Soft drink (non-caffeinated)",Other,7,12,2,"Yes - broadband connection","Text messaging",2,2,1,1,5,5,5,0,1,3,6,10,20,5,"A lot","High school","Rap/Hip hop","Super strength",Happy,"Sports person",Other
USA,AK,2023,"12        ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Female,"17 ",Right-Handed,165.1,22.86,165.1,3,Car,14,0.365,"21 ","Football (American)","890 ",1000,700,1000,"0 ","0 ",22.86,"Same length",75.2,80.1,"Same length",April,Winter,No,No,Salads,Coffee,Art,6,10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,50,3,1,6,2,2,2,5,10,11,20,0,30,None,"Graduate degree",Gospel,Fly,Rich,"Religious figure",Religious
USA,AK,2016,"11        ",Male,17,Right-Handed,165,23,26,2,Bus,20,.59,37,Soccer,899,950,1000,990,850,950,23,"Same length",75,60,"Index finger",May,Spring,No,No,Fruit,Water,Art,6,6,9,"Yes - other","Text messaging",0,0,1,5,24,10,5,4,5,8,10,8,16,12,Some,"Graduate degree",Pop,Fly,Rich,Actor,"International aid"
USA,AK,2021,"11        ",Female,15,Right-Handed,154.8,24.3,,2,Car,5,,,Basketball,500,600,800,800,20,400,24.3,"Same length",20.7,30.2,"Ring finger",August,Summer,No,No,"Rice/Noodle dishes",Water,"Physical education",7,6,9,"Yes - dial-up connection","In person",50,100,2,1,2,3,4,0,0,1,5,1,2,3,"Very little","Some college","Rhythm and blues (R&B)",Telepathy,Famous,"Sports person","Arts, culture, sports"
USA,AK,2023,"12        ",Male,18,Right-Handed,1.82,26.67," 1.77",2,Car,18,.312,40,Soccer,500,500,"1,000","1,000","1,000","1,000",26.67,"Same length",106.6,121.9,"Ring finger",August,Summer,No,No,Pizza/Pasta,Water,Other,6,13,5,"Yes - broadband connection","Internet chat or instant messaging",524,765,0,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Female,18,Right-Handed,159,25,168,2,Car,10,.335,38,Dancing,1000,1000,1000,900,428,495,25,"Same length",80,75,,May,Summer,No,No,Meat,Water,Science,8,8,6,"Yes - other","Cell phone",50,75,4,10,3,5,0,2,7,7,7,32,0,2,"Very little","Graduate degree",Pop,Fly,Happy,"Musician or singer",Health
USA,AK,2022,"10        ",Male,17,Right-Handed,162,274,174,1,Bus,40,0.455,94,None,1000,1000,0,401,0,0,274,"Same length",30,30,"Same length",March,Summer,No,No,Fruit,Water,English,4,8,7,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,0,0,0,1,0,0,12,0,12,3,0,0,"A lot","Graduate degree",Other,Fly,Famous,Actor,"Wildlife, animals"
USA,AK,2023,"12        ",Female,17,Left-Handed,160.3,22,172.5,1,Bus,20,0.729,69,Other,900,600,600,750,800,1000,21.8,"Right foot",7.4,6.4,"Ring finger",August,Summer,Yes,No,Soups,"Energy drink","Mathematics and statistics",5-7,8-10,7,"Yes - other","Cell phone","a lot","a lot",3,1,1,5,4,2,1,3,12,4,0,4,Some,"High school","Rap/Hip hop",Fly,Rich,Relative,Environment
USA,AK,2023,"12        ",Male,17,Left-Handed,"168 ","24 ",177,1,Bus,"20 ",0.333,"40 ",Basketball,700,600,900,800,300,500,24,"Same length","4 in",4.5in,"Ring finger",August,Summer,No,No,Meat,Juice,Music,"6 ",10,"5 ","Yes - broadband connection","Cell phone",3,4,3,2,2,4,1,3,6,2,12,5,1,2,Some,"Some college",Pop,Fly,Rich,Actor,"Education/Youth development"
USA,AK,2024,"12        ",Female,16,Right-Handed,160,243,161,2,Car,10,0.654,44,Dancing,800,500,1000,1000,500,800,243,"Same length",68,71,"Ring finger",August,Spring,Yes,No,"Rice/Noodle dishes",Water,English,6,11,7,"Yes - broadband connection","Text messaging",50,80,5,28,12,84,5,3,35,84,70,4,0,12,"A lot","Graduate degree","Rhythm and blues (R&B)","Freeze time",Happy,Relative,Health
USA,AK,2020,"10        ",Male,17,Right-Handed,5'7,26,178,1,Car,8,0.283,45,Basketball,433,326,749,668,481,888,26,"Same length",80,90,"Ring finger",March,Summer,No,No,Meat,Water,"Physical education",6,10,3,"No internet connection","Cell phone",75,75,5,1,0,1,3,2,6,0,0,0,0,2,Some,"High school","Rap/Hip hop",Invisibility,Rich,"Sports person","Arts, culture, sports"
USA,AK,2018,"12        ",Male,17,Right-Handed,168,26,182,2,Car,6,0.672,58,Walking/Hiking,800,600,700,700,500,600,27,"Left foot",9,8,"Index finger",January,Summer,Yes,No,Meat,Water,"Physical education",7,11,4,"Yes - broadband connection","Text messaging",5,8,4,1,2,8,3,2,3,4,5,5,0,1,Some,"Some college",Other,Fly,Happy,Friend,Environment
USA,AK,2020,"12        ",Male,17,Right-Handed,176,29,196,2,Bus,20,0.36,42,"Football (American)",50,1000,1000,1000,0,1000,29,"Same length",8,9,"Ring finger",September,Summer,No,No,Meat,Water,"Physical education",9,12,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,5,3,1,5,6,4,3,2,3,1,4,2,2,"Very little","High school",Reggae,"Super strength",Happy,Relative,Religious
USA,AK,2020,"10        ",Male,15,Right-Handed,182.8,26,180,1,Car,20,0.349,66,"Hockey (Ice)",0,0,0,0,500,1000,26.67,"Left foot",80,90,"Ring finger",January,Winter,No,No,Meat,Tea,Other,5,6,5,"No internet connection","Myspace, Facebook, other social networking sites, or blog",100,100,18,,,,,,,,,,,,,,,,,,
USA,AK,2016,"12        ",Male,16,Right-Handed,178,28,182,2,Car,10,0.424,35,"Football (American)",500,300,600,800,300,700,28,"Same length",100,100,"Same length",September,Summer,Yes,No,Meat,Water,"Physical education",6,9,4,"Yes - broadband connection","In person",40,60,6,1,20,5,15,4,1,2,4,1,5,2,"A lot","Undergraduate degree","Rap/Hip hop",Fly,Happy,Relative,Health
USA,AK,2017,"12        ",Female,17,Right-Handed,156,21.5,151,2,Bus,15,1.164,61,Walking/Hiking,500,400,890,680,600,709,21.5,"Same length",73,53,"Index finger",June,Summer,No,No,Fruit,Water,"Mathematics and statistics",8,9,6,"Yes - other","Myspace, Facebook, other social networking sites, or blog",2,2,2,4,3,2,1,2,0,0,1,0,0,5,Some,"Some college",Pop,Telepathy,Rich,Other,"Education/Youth development"
USA,AK,2022,"12        ",Male,17,Right-Handed,182.9,29,165,1,Car,15,292,35,Basketball,10000,,10000,10000,,10000,32,"Left foot",70,90,"Ring finger",April,Winter,No,No,Meat,Water,"Mathematics and statistics",6,4,2,"Yes - broadband connection",Telephone,0,0,10,0,1,0,10,0,0,0,0,18,18,3,Some,"Some college","Rap/Hip hop",Telepathy,Famous,Friend,Other
USA,AK,2020,"10        ",Female,15,Right-Handed,165,22,138,2,Bus,45,0.525,42,Skateboarding/Rollerblading,455,100,300,342,417,500,22,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2024,"12        ",Female,17,Right-Handed,156,24.6,154,2,Bus,25,0.638,48,Other,1000,1000,1000,1000,492,497,24.6,"Same length",8.5,9,"Ring finger",June,Fall,Yes,No,"Rice/Noodle dishes",Water,Music,6,9,4,"Yes - other","Internet chat or instant messaging",100+,100+,12,1,2,1,0,0,12,12,12,2,0,2,"Very little","Graduate degree",Jazz,"Freeze time",Happy,Friend,"International aid"
USA,AK,2022,"12        ",Female,17,Right-Handed,160.0,,,1,Bus,25,0.72,49,Walking/Hiking,1000,500,1000,100,5,1,,"Same length",6.5,7,"Ring finger",August,Fall,Yes,No,Meat,Water,Music,5,9,6,"Yes - other","Text messaging",idk,idk,6,0,2,4,4,3,2,4,3,4,0,2,"A lot","High school","Rhythm and blues (R&B)","Freeze time",Healthy,"Musician or singer","Wildlife, animals"
USA,AK,2020,"12        ",Male,18,Right-Handed,186,27,176,1,Car,30,.364,40,Bowling,497,992,594,497,257,257,27,"Same length",9,10,"Ring finger",November,Spring,No,No,Seafood,Water,"Physical education",6,6,2,"Yes - other","In person",3,9,3,,,,,,,,,,,,,,,,,,
USA,AK,2021,"11        ",Female,16,Right-Handed,165.1,21,,1,Car,"10 ",0.414,71,Other,1000,100,100,10,0,10,21,"Same length",30,28,"Index finger",July,Summer,No,No,Breads/Sandwiches,Water,Science,7,10,3,"Yes - other","Text messaging",7,7,4-5,2-3,2-3,4-5,3-4,0,1-2,1-2,2-3,3-4,0,1-2,"Very little","Some college","Rap/Hip hop",Telepathy,Rich,"Business person","Wildlife, animals"
USA,AK,2022,"12        ",Female,17,Right-Handed,5’7,22,56,2,Car,15,0.532,53,Other,1000,1000,1000,1000,1000,1000,24,"Left foot",3,3,"Same length",June,Summer,No,No,Other,Water,Other,8,5,6,"Yes - other","Internet chat or instant messaging",200,50,0,24/7,5,"20 ",3,0,3,10,24/7,16,4-8,24/7,Some,"Some college",Pop,Invisibility,Healthy,Relative,"Wildlife, animals"
USA,AK,2022,"10        ",Male,16,Right-Handed,168.9,333.2,176,1,Car,10,.29,46,None,750,850,500,450,200,700,,"Same length",9,6,"Index finger",June,Summer,No,No,Pizza/Pasta,Juice,Other,4,9,5,"Yes - broadband connection","Text messaging",40,60,50,3,2,30min,0,105,30,70,14,20,170,1,"A lot",Other,Other,Telepathy,Healthy,Other,Other
USA,AK,2020,"10        ",Male,16,Right-Handed,179,25,181,1,Bus,16,.366,32,Other,860,860,660,600,380,560,26,"Left foot",75,80,"Ring finger",February,Winter,Yes,No,"Rice/Noodle dishes",Milk,"Computers and technology",7,5,3,"Yes - broadband connection","Text messaging",53,31,5,1,5,12,4,67,150,45,168,34,0,1,Some,"Graduate degree",Other,Invisibility,Happy,Relative,Health
USA,AK,2021,"11        ",Female,17,Right-Handed,,,,1,Bus,30,0.681,55,Walking/Hiking,1000,900,600,700,100,500,,,66,70,"Ring finger",July,Spring,No,No,Seafood,Juice,Art,8,10,4,"Yes - other","Myspace, Facebook, other social networking sites, or blog",1000,1000,10,1,4,8,0,100,100,70,100,5,0,6,Some,"High school","Heavy metal",Telepathy,Healthy,Friend,Other
USA,AK,2015,"11        ",Male,17,Ambidextrous,190,31,193,1,Car,7,.299,38,Athletics,750,700,400,800,500,800,31.5,"Left foot",80,85,"Ring finger",June,Fall,No,No,Other,,"Mathematics and statistics",7,9,5,"Yes - broadband connection","Cell phone",30,35,10,,,,,,,,,,,,,,,,,,
USA,AK,2016,"12        ",Male,17,Left-Handed,174,26,180,2,,7,.372,51,Basketball,900,850,400,800,0,500,26,"Same length",100,115,"Ring finger",December,Winter,Yes,No,Meat,Juice,"Physical education",6,11,3,"Yes - broadband connection","Text messaging",100,150,10,5,0,15,16,4,8,21,9,5,0,7,"A lot","Graduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person","Education/Youth development"
USA,AK,2023,"12        ",Female,18,Right-Handed,"155 ",23,150,3,Car,12,3.277,55,Baseball/Softball,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,AK,2017,"12        ",Female,17,Right-Handed,162,23.5,162,2,Bus,40,.676,44,None,990,874,869,793,312,435,22.5,"Right foot",90,95,"Ring finger",June,Fall,No,No,Pizza/Pasta,Juice,Art,5,10,3,"Yes - broadband connection","Text messaging",35,45,0,.5,21,6,0,8,14,2,2,2,4,5,"A lot","Graduate degree",Other,"Freeze time",Happy,Actor,"Arts, culture, sports"
USA,AK,2016,"11        ",Female,17,Right-Handed,165,25,166,2,Car,6,0.524,40,Running/Jogging,800,700,500,650,300,400,24,"Right foot",70,70,"Same length",January,Fall,No,No,Fruit,Water,Science,5,8,4,"Yes - broadband connection","Cell phone",40,45,24,2,15,10,5,0,5,2,10,3,15,2,Some,"Graduate degree",Country,Telepathy,Happy,Relative,Health
